time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.255000,1.4700,-0.4194,1.8843,2.426
14.259000,1.0170,-0.1176,1.4276,1.757
14.264000,0.6071,0.1647,0.9486,1.138
14.268000,0.1922,0.4154,0.4797,0.663
14.274000,-0.1996,0.5859,0.0163,0.619
14.279000,-0.5930,0.7142,-0.1807,0.946
14.292000,-0.8152,0.7449,-0.1934,1.121
14.294000,-0.7859,0.6749,-0.0081,1.036
14.299000,-0.5174,0.6055,0.2792,0.844
14.302000,-0.2423,0.4290,0.7152,0.868
14.309000,-0.0517,0.1712,1.2421,1.255
14.310000,0.1161,-0.0065,1.6407,1.645
14.313000,0.3953,-0.3024,2.0801,2.139
14.318000,0.6294,-0.4946,2.4485,2.576
14.329000,0.8962,-0.7124,2.6340,2.872
14.333000,1.0405,-0.8865,2.6799,3.008
14.335000,1.2449,-1.0214,2.5047,2.978
14.339000,1.3667,-1.0381,2.2841,2.857
14.343000,1.3365,-1.0281,1.9091,2.547
14.349000,1.0634,-0.9227,1.5353,2.083
14.354000,0.6948,-0.8521,1.0274,1.505
14.361000,0.4035,-0.7836,0.4373,0.984
14.364000,0.2025,-0.7766,-0.1412,0.815
14.372000,-0.0015,-0.6676,-0.7282,0.988
14.374000,-0.0368,-0.5584,-1.2479,1.368
14.379000,-0.0279,-0.5229,-1.7531,1.830
14.384000,0.0094,-0.4983,-2.4053,2.456
14.390000,-0.0083,-0.6060,-2.9839,3.045
14.393000,-0.0407,-0.6909,-3.4966,3.564
14.399000,-0.0577,-0.8754,-3.6544,3.758
14.412000,-0.1450,-0.9900,-3.6253,3.761
14.415000,-0.3677,-1.0827,-3.0452,3.253
14.441000,-0.6372,-1.1426,-2.2184,2.575
14.443000,-0.6895,-1.2158,-1.3649,1.954
14.444000,-0.5897,-1.2878,-0.5418,1.517
14.444000,-0.4586,-1.4119,-0.0394,1.485
14.444000,-0.2699,-1.6140,0.3563,1.675
14.446000,-0.0114,-1.7754,0.5436,1.857
14.446000,0.1635,-1.8667,0.3474,1.906
14.453000,0.2942,-1.8594,-0.0004,1.883
14.456000,0.1719,-1.7822,-0.4563,1.848
14.461000,-0.0065,-1.6569,-0.8052,1.842
14.465000,-0.2665,-1.4947,-1.2344,1.957
14.469000,-0.6074,-1.2384,-1.7285,2.211
14.475000,-0.8931,-1.0135,-2.1612,2.549
14.485000,-1.0906,-0.7156,-2.6834,2.984
14.487000,-1.1103,-0.4819,-3.1906,3.412
14.490000,-1.0895,-0.3168,-3.7021,3.872
14.494000,-1.0268,-0.1237,-4.0752,4.204
14.500000,-1.1723,-0.0171,-4.5332,4.682
14.505000,-1.5203,0.0835,-5.0251,5.251
14.515000,-2.0184,0.2402,-5.3949,5.765
14.525000,-2.5228,0.2854,-5.7875,6.320
14.527000,-2.9897,0.4295,-5.9564,6.678
14.528000,-3.3613,0.4534,-5.7021,6.635
14.530000,-3.7957,0.5322,-4.9928,6.294
14.531000,-4.2844,0.7726,-3.7675,5.757
14.546000,-4.4286,1.0385,-2.6386,5.259
14.547000,-4.3685,1.0671,-1.7200,4.815
14.549000,-4.0912,1.0630,-1.0161,4.347
14.552000,-3.5159,0.7754,-0.3363,3.616
14.555000,-2.6325,0.3994,0.6478,2.740
14.559000,-1.2996,-0.0584,1.5596,2.031
14.564000,-0.0275,-0.5756,2.6348,2.697
14.576000,1.1415,-1.0184,3.6873,3.992
14.578000,2.0870,-1.3596,4.5714,5.206
14.581000,2.7149,-1.5778,5.1443,6.027
14.585000,3.1323,-1.6373,5.7196,6.724
14.589000,3.3296,-1.7280,6.0954,7.157
14.595000,3.4031,-1.7742,6.3805,7.446
14.600000,3.2656,-1.8446,6.4871,7.493
14.609000,2.9386,-1.7202,6.4696,7.311
14.612000,2.6599,-1.5843,6.1576,6.892
14.615000,2.3077,-1.3519,5.7467,6.339
14.625000,1.7378,-1.1571,5.3121,5.708
14.626000,1.2054,-0.7987,4.7549,4.970
14.634000,0.7229,-0.3632,4.1343,4.213
14.645000,0.1944,0.0491,3.7029,3.708
14.646000,-0.2865,0.4519,3.2581,3.302
14.647000,-0.6311,0.7319,2.9255,3.081
14.650000,-1.0480,0.8555,2.6575,2.982
14.655000,-1.3662,0.9993,2.5444,3.056
14.660000,-1.4976,1.0657,2.4112,3.032
14.671000,-1.3158,1.0567,2.2899,2.845
14.674000,-0.8986,1.0328,2.2590,2.641
14.677000,-0.4175,0.9046,2.2861,2.494
14.680000,0.1233,0.7788,2.4824,2.605
14.685000,0.5388,0.6969,2.5980,2.743
14.690000,0.8841,0.6436,2.6116,2.831
14.703000,1.0880,0.6734,2.3646,2.689
14.706000,1.1995,0.6338,2.0589,2.466
14.709000,1.2283,0.7739,1.4801,2.073
14.713000,1.1828,0.8977,0.7061,1.644
14.716000,1.0366,1.0080,-0.0617,1.447
14.722000,0.9199,1.0979,-0.8909,1.687
14.726000,0.7545,1.2255,-1.5665,2.127
14.739000,0.6228,1.3451,-2.2680,2.709
14.746000,0.5242,1.4471,-2.7920,3.188
14.748000,0.4882,1.5157,-3.3322,3.693
14.750000,0.5466,1.5046,-3.6807,4.014
14.752000,0.6221,1.4363,-3.9219,4.223
14.756000,0.6706,1.3569,-4.0200,4.296
14.761000,0.6986,1.2348,-3.9149,4.164
14.765000,0.6765,1.0850,-3.8235,4.032
14.780000,0.5727,1.0167,-3.7087,3.888
14.782000,0.3877,0.9280,-3.7376,3.871
14.784000,0.1712,0.7298,-4.0062,4.076
14.786000,-0.2558,0.6202,-4.3724,4.424
14.797000,-0.8201,0.4593,-4.6888,4.782
14.799000,-1.2410,0.2720,-4.6997,4.868
14.801000,-1.3282,-0.0404,-4.2728,4.475
14.805000,-1.0804,-0.4165,-3.6014,3.783
14.810000,-0.6612,-0.7476,-2.8828,3.051
14.815000,-0.1755,-1.0434,-2.2405,2.478
14.821000,0.3071,-1.2840,-1.7945,2.228
14.825000,0.7736,-1.4490,-1.6381,2.320
14.830000,1.2143,-1.5550,-1.7600,2.644
14.835000,1.5250,-1.4905,-2.0412,2.952
14.840000,1.7078,-1.2913,-2.3175,3.155
14.846000,1.7290,-0.9594,-2.5175,3.201
14.850000,1.6689,-0.6202,-2.6356,3.181
14.855000,1.6892,-0.3747,-2.8983,3.375
14.860000,1.6504,-0.2051,-3.3064,3.701
14.866000,1.4534,-0.0342,-3.6837,3.960
14.874000,1.1400,0.2246,-4.0600,4.223
14.875000,0.8380,0.5727,-4.2259,4.346
14.881000,0.6353,0.7880,-4.1075,4.230
14.886000,0.5042,0.8101,-3.6569,3.779
14.899000,0.3480,0.6863,-2.6384,2.748
14.904000,0.0881,0.4919,-1.1125,1.220
14.905000,-0.1660,0.1603,0.7750,0.809
14.907000,-0.1912,-0.3834,2.7914,2.824
14.911000,0.1455,-1.1170,4.8616,4.990
14.924000,0.9166,-1.7462,6.6853,6.970
14.926000,1.8066,-2.2221,7.9883,8.486
14.927000,2.7728,-2.6754,8.7364,9.548
14.931000,3.6302,-2.9906,8.7230,9.910
14.936000,4.2659,-3.0623,8.1119,9.663
14.942000,4.4670,-2.8473,7.0112,8.787
14.945000,4.3022,-2.3712,5.6422,7.481
14.951000,3.8897,-1.9410,4.2601,6.087
14.955000,3.4225,-1.5364,3.0013,4.804
14.961000,2.9639,-1.1169,1.9769,3.734
14.966000,2.3302,-0.6721,1.0976,2.662
14.972000,1.5454,-0.2334,0.3006,1.592
14.976000,0.6870,0.1874,-0.2908,0.769
14.981000,-0.1216,0.5993,-0.6958,0.926
14.986000,-0.8322,0.8863,-0.9120,1.520
14.991000,-1.3946,1.0773,-1.0202,2.036
14.996000,-1.8710,1.1243,-0.7678,2.314
15.002000,-2.1702,1.0399,-0.2566,2.420
15.007000,-2.2479,0.8701,0.4099,2.445
15.012000,-2.0418,0.6620,1.0835,2.404
15.016000,-1.6457,0.4093,1.7019,2.403
15.029000,-1.1534,0.1219,2.1489,2.442
15.031000,-0.4805,-0.1378,2.4429,2.494
15.031000,0.2303,-0.4640,2.6687,2.719
15.037000,0.9038,-0.7902,2.7989,3.045
15.048000,1.5042,-1.0395,2.8887,3.419
15.049000,1.9426,-1.1985,2.8836,3.678
15.051000,2.1285,-1.2168,2.7147,3.658
15.056000,2.0908,-1.1477,2.4200,3.398
15.061000,1.8781,-0.9714,2.0164,2.922
15.066000,1.5909,-0.8371,1.4389,2.303
15.071000,1.2436,-0.7680,0.7050,1.623
15.076000,0.8643,-0.6578,0.0502,1.087
15.081000,0.4920,-0.5149,-0.4714,0.854
15.086000,0.1749,-0.3645,-0.9185,1.004
15.091000,-0.0195,-0.1875,-1.3059,1.319
15.097000,-0.1541,-0.0736,-1.6692,1.678
15.101000,-0.2983,-0.0263,-2.0028,2.025
15.107000,-0.5817,-0.0092,-2.2466,2.321
15.111000,-1.0641,-0.0386,-2.2722,2.509
15.117000,-1.6034,-0.0580,-2.1646,2.694
15.121000,-1.9596,-0.1034,-1.9914,2.796
15.126000,-2.1234,-0.2222,-1.9502,2.892
15.132000,-2.0331,-0.4526,-1.9816,2.875
15.137000,-1.6266,-0.7903,-2.0332,2.721
15.142000,-1.0210,-1.1518,-2.0910,2.596
15.147000,-0.3310,-1.4490,-1.9409,2.445
15.152000,0.3491,-1.6977,-1.6506,2.393
15.156000,0.9124,-1.9234,-1.3281,2.509
15.173000,1.3619,-2.0744,-1.0118,2.680
15.175000,1.6833,-2.1393,-0.7972,2.836
15.176000,1.8042,-2.1479,-0.7876,2.914
15.178000,1.8245,-2.0979,-1.0760,2.981
15.182000,1.6287,-1.9018,-1.5020,2.920
15.187000,1.1565,-1.6318,-1.9141,2.768
15.203000,0.5713,-1.3918,-2.2236,2.685
15.205000,0.1211,-1.1851,-2.4065,2.685
15.206000,-0.1795,-0.9686,-2.5059,2.693
15.207000,-0.5329,-0.6898,-2.5576,2.702
15.212000,-0.9900,-0.3686,-2.5722,2.781
15.217000,-1.5337,-0.0379,-2.6298,3.045
15.222000,-2.0762,0.2230,-2.8181,3.507
15.227000,-2.4814,0.3744,-3.0206,3.927
15.232000,-2.6837,0.4124,-3.1797,4.181
15.237000,-2.7405,0.3773,-3.1602,4.200
15.243000,-2.6811,0.4284,-2.9179,3.986
15.247000,-2.4895,0.5244,-2.6701,3.688
15.252000,-2.2518,0.5894,-2.5199,3.430
15.258000,-1.9899,0.6659,-2.4453,3.222
15.261000,-1.7010,0.7395,-2.3087,2.961
15.267000,-1.3619,0.7514,-1.9512,2.495
15.272000,-0.8543,0.6465,-1.2712,1.662
15.277000,-0.2094,0.4472,-0.2902,0.573
15.282000,0.4868,0.1249,0.8491,0.987
15.287000,1.1844,-0.2877,2.0000,2.342
15.303000,1.8171,-0.6493,3.0444,3.604
15.306000,2.3273,-0.9612,3.9156,4.655
15.317000,2.6225,-1.2435,4.5248,5.376
15.318000,2.6232,-1.4225,4.9346,5.767
15.319000,2.3403,-1.4998,5.1599,5.861
15.321000,1.9064,-1.5016,5.0587,5.611
15.322000,1.5077,-1.4746,4.6928,5.145
15.334000,1.2512,-1.4353,4.1863,4.599
15.335000,1.0810,-1.3538,3.6451,4.036
15.337000,0.9001,-1.2190,3.2213,3.560
15.342000,0.6807,-0.9976,2.9127,3.153
15.348000,0.5077,-0.8525,2.6650,2.844
15.352000,0.3264,-0.7886,2.6242,2.760
15.357000,0.1106,-0.7352,2.8925,2.987
15.362000,-0.0008,-0.6976,3.4224,3.493
15.367000,0.0083,-0.6394,4.0080,4.059
15.375000,0.0643,-0.6086,4.5786,4.619
15.377000,0.0453,-0.6108,5.0056,5.043
15.382000,-0.0160,-0.6410,5.0832,5.124
15.387000,0.1028,-0.6410,4.8059,4.850
15.392000,0.3544,-0.5800,4.4074,4.460
15.397000,0.5777,-0.4790,3.8719,3.944
15.402000,0.7255,-0.3941,3.3015,3.403
15.407000,0.8250,-0.3010,2.7534,2.890
15.412000,0.9667,-0.1166,2.2416,2.444
15.418000,1.0307,0.0643,1.6767,1.969
15.423000,0.9891,0.2154,0.9677,1.400
15.432000,0.8094,0.3990,0.2705,0.942
15.433000,0.4388,0.6345,-0.4203,0.879
15.438000,-0.1230,0.9657,-1.1648,1.518
15.450000,-0.6738,1.2358,-1.9046,2.368
15.451000,-1.0627,1.4492,-2.6118,3.170
15.453000,-1.2650,1.5952,-3.3288,3.902
15.458000,-1.4086,1.7453,-3.9160,4.513
15.463000,-1.6715,1.8133,-4.2138,4.882
15.468000,-2.2200,1.8672,-4.2610,5.155
15.472000,-2.8189,1.8726,-4.0895,5.308
15.477000,-3.1813,1.7323,-3.8593,5.293
15.482000,-3.2415,1.5027,-3.6344,5.096
15.487000,-2.9892,1.1400,-3.5641,4.789
15.493000,-2.5002,0.7611,-3.7460,4.568
15.497000,-2.0220,0.4566,-4.0948,4.590
15.502000,-1.7305,0.2798,-4.6386,4.959
15.507000,-1.5691,0.0511,-5.1630,5.396
15.512000,-1.3490,-0.2881,-5.3797,5.554
15.517000,-1.0041,-0.6357,-5.1910,5.325
15.522000,-0.4838,-0.9930,-4.5346,4.667
15.527000,0.1175,-1.3788,-3.3962,3.667
15.532000,0.7053,-1.6847,-1.9893,2.701
15.537000,1.2785,-1.8586,-0.5292,2.317
15.549000,1.9155,-2.0065,0.6274,2.844
15.550000,2.4910,-2.1894,1.3930,3.597
15.553000,2.8348,-2.2970,1.7210,4.034
15.558000,2.9832,-2.3171,1.6395,4.118
15.566000,2.7970,-2.1864,1.2775,3.773
15.567000,2.4840,-1.8951,0.7015,3.202
15.572000,2.0614,-1.5311,0.0127,2.568
15.578000,1.6440,-1.0640,-0.7448,2.095
15.583000,1.1512,-0.5857,-1.5559,2.022
15.588000,0.5644,-0.1703,-2.4503,2.520
15.593000,0.0883,0.1906,-3.3966,3.403
15.598000,-0.2361,0.4511,-4.1890,4.220
15.604000,-0.2860,0.6880,-4.7793,4.837
15.608000,-0.1642,0.7732,-4.9675,5.030
15.613000,-0.0895,0.7519,-4.6944,4.755
15.618000,-0.1923,0.6099,-3.6841,3.739
15.624000,-0.3205,0.2719,-1.8552,1.902
15.629000,-0.2809,-0.2941,0.5003,0.645
15.634000,-0.1719,-0.8208,2.9124,3.031
15.639000,-0.0839,-1.4260,5.2154,5.407
15.645000,0.1258,-1.9921,7.0189,7.297
15.649000,0.3997,-2.4658,8.2050,8.577
15.654000,0.8824,-2.8442,8.7659,9.258
15.659000,1.3903,-3.0637,8.5954,9.230
15.664000,1.8460,-2.9651,7.8433,8.586
15.669000,2.1707,-2.5769,6.6216,7.429
15.674000,2.2865,-2.1735,5.2632,6.136
15.679000,2.2472,-1.7507,3.9621,4.880
15.684000,2.1221,-1.4626,2.7346,3.758
15.689000,1.7696,-1.1178,1.6956,2.694
15.694000,1.2026,-0.7443,0.7784,1.614
15.704000,0.6190,-0.2017,-0.0038,0.651
15.705000,-0.0068,0.2773,-0.6892,0.743
15.713000,-0.7937,0.6998,-1.2563,1.643
15.714000,-1.7660,1.1606,-1.8683,2.821
15.725000,-2.6361,1.5579,-2.2384,3.793
15.726000,-3.0939,1.7312,-2.3409,4.248
15.731000,-3.0950,1.6788,-2.1743,4.138
15.733000,-2.8260,1.5025,-1.5402,3.552
15.738000,-2.3489,1.1750,-0.8264,2.753
15.744000,-1.7419,0.7866,-0.2447,1.927
15.748000,-1.1930,0.4297,0.3208,1.308
15.754000,-0.7066,0.1712,0.6730,0.991
15.758000,-0.1406,-0.0606,0.9642,0.976
15.763000,0.4079,-0.2664,1.1210,1.222
15.768000,0.8148,-0.4322,1.1496,1.474
15.774000,0.9630,-0.5189,1.1228,1.568
15.779000,0.9004,-0.5340,0.9771,1.432
15.784000,0.7913,-0.5547,0.8208,1.268
15.789000,0.6838,-0.5984,0.4696,1.023
15.794000,0.5593,-0.6299,0.0503,0.844
15.798000,0.5600,-0.6785,-0.4632,0.994
15.804000,0.5223,-0.7232,-0.9973,1.338
15.808000,0.3084,-0.6154,-1.3948,1.555
15.821000,-0.0205,-0.4728,-1.9905,2.046
15.823000,-0.5293,-0.3298,-2.5077,2.584
15.824000,-0.9890,-0.2705,-2.9850,3.156
15.848000,-1.4924,-0.3387,-3.3866,3.716
15.850000,-1.9139,-0.3360,-3.5900,4.082
15.851000,-2.1406,-0.4496,-3.6307,4.239
15.852000,-2.1231,-0.6258,-3.4839,4.128
15.852000,-1.8618,-0.8293,-3.2681,3.852
15.854000,-1.6089,-0.9371,-2.9342,3.475
15.858000,-1.3313,-1.0987,-2.5040,3.041
15.864000,-1.0556,-1.2507,-1.8563,2.475
15.869000,-0.8214,-1.4196,-1.3455,2.121
15.877000,-0.4918,-1.6338,-0.8486,1.906
15.878000,-0.0127,-1.8296,-0.4814,1.892
15.884000,0.4245,-2.0013,-0.1792,2.054
15.889000,0.7850,-2.0621,-0.0394,2.207
15.894000,1.0002,-2.1305,0.1493,2.358
15.899000,1.1032,-2.1025,0.0798,2.376
15.904000,1.0001,-1.9553,-0.2247,2.208
15.909000,0.8580,-1.8405,-0.8301,2.194
15.914000,0.5329,-1.6696,-1.3562,2.216
15.919000,0.0554,-1.4590,-1.9375,2.426
15.924000,-0.4998,-1.2559,-2.3702,2.729
15.937000,-1.1316,-1.0147,-2.7230,3.118
15.939000,-1.6437,-0.7881,-3.1352,3.627
15.940000,-2.1524,-0.5202,-3.3411,4.008
15.945000,-2.4275,-0.2113,-3.2374,4.052
15.957000,-2.5197,0.0208,-2.9004,3.842
15.958000,-2.4468,0.1315,-2.2998,3.361
15.960000,-2.1678,0.1082,-1.6178,2.707
15.964000,-1.6811,-0.0134,-0.9650,1.938
15.969000,-1.1431,-0.2093,-0.7253,1.370
15.974000,-0.5735,-0.3953,-0.7486,1.022
15.979000,0.1032,-0.4774,-0.7939,0.932
15.984000,0.7056,-0.4020,-0.6435,1.036
15.989000,1.0856,-0.2395,-0.2587,1.141
15.994000,1.2293,-0.1657,0.3598,1.292
15.999000,1.1224,-0.3432,1.1536,1.646
16.004000,1.0074,-0.4928,2.1655,2.439
16.009000,0.7853,-0.7142,3.0500,3.229
16.014000,0.5031,-0.8908,4.0601,4.187
16.020000,0.2872,-1.0716,4.8079,4.934
16.024000,0.2643,-1.1296,5.1602,5.289
16.029000,0.3754,-1.1939,5.1936,5.342
16.034000,0.6996,-1.2173,4.7568,4.960
16.040000,0.8575,-1.0944,3.9869,4.222
16.045000,0.7709,-0.9028,3.1822,3.396
16.055000,0.4813,-0.6496,2.5280,2.654
16.057000,-0.0012,-0.3506,2.1766,2.205
16.059000,-0.3626,-0.1166,2.2934,2.325
16.073000,-0.5229,0.0464,2.5691,2.622
16.075000,-0.7035,0.1746,3.0249,3.111
16.075000,-0.6043,0.2391,3.2638,3.328
16.076000,-0.4938,0.3068,3.4868,3.535
16.079000,-0.3296,0.2041,3.4845,3.506
16.085000,-0.0677,0.0665,3.4967,3.498
16.089000,0.2533,-0.1241,3.5281,3.539
16.094000,0.6546,-0.2323,3.5376,3.605
16.099000,0.8465,-0.2845,3.3241,3.442
16.104000,0.8369,-0.1970,3.0088,3.129
16.109000,0.7388,-0.1896,2.5356,2.648
16.115000,0.6666,-0.0281,2.1567,2.258
16.119000,0.6218,0.0219,1.7758,1.882
16.124000,0.6798,0.0536,1.4124,1.568
16.130000,0.6509,0.2175,1.0549,1.259
16.135000,0.5127,0.3810,0.6936,0.943
16.141000,0.2470,0.5290,0.2483,0.634
16.145000,-0.1086,0.7320,-0.2739,0.789
16.150000,-0.5153,0.8953,-0.8065,1.311
16.155000,-0.8606,1.0027,-1.2871,1.845
16.161000,-1.1034,1.1844,-1.7194,2.362
16.164000,-1.1662,1.2108,-2.1046,2.694
16.170000,-1.2958,1.2696,-2.4298,3.032
16.176000,-1.4702,1.3179,-2.5776,3.247
16.180000,-1.6760,1.3231,-2.8100,3.529
16.189000,-1.8272,1.2618,-2.8583,3.619
16.190000,-1.7799,1.1361,-2.9007,3.588
16.195000,-1.5574,0.8504,-2.8309,3.341
16.210000,-1.2548,0.4685,-2.6748,2.991
16.211000,-0.9094,0.1559,-2.3997,2.571
16.212000,-0.3993,-0.1310,-2.0633,2.106
16.216000,0.1173,-0.3816,-1.8076,1.851
16.220000,0.4339,-0.5781,-1.6638,1.814
16.226000,0.5132,-0.7155,-1.6338,1.856
16.230000,0.3219,-0.6742,-1.5238,1.697
16.235000,0.0372,-0.6332,-1.3908,1.529
16.241000,-0.2391,-0.6600,-1.1090,1.312
16.246000,-0.4349,-0.7365,-0.8065,1.176
16.250000,-0.5248,-0.7733,-0.6755,1.153
16.256000,-0.5888,-0.6872,-0.7072,1.148
16.260000,-0.6261,-0.5424,-0.9638,1.271
16.266000,-0.5984,-0.3241,-1.4855,1.634
16.271000,-0.4394,-0.1611,-2.0090,2.063
16.275000,-0.1884,-0.1145,-2.4763,2.486
16.280000,0.1059,-0.0906,-2.8263,2.830
16.286000,0.3265,-0.0023,-3.0478,3.065
16.291000,0.5681,0.0659,-3.2359,3.286
16.297000,0.9082,0.0692,-3.2691,3.394
16.301000,1.1643,0.0767,-3.1495,3.359
16.306000,1.3872,0.0262,-2.9078,3.222
16.311000,1.6341,-0.2423,-2.3828,2.899
16.318000,1.8203,-0.6101,-1.5138,2.445
16.321000,1.8383,-0.9601,-0.4304,2.118
16.327000,1.6790,-1.2696,0.8529,2.271
16.332000,1.2281,-1.4251,2.0147,2.756
16.346000,0.4918,-1.4818,3.1010,3.472
16.351000,-0.3092,-1.4759,3.9748,4.251
16.355000,-0.8922,-1.5478,4.5476,4.886
16.357000,-1.0552,-1.6685,4.8801,5.264
16.359000,-0.8807,-1.7387,4.9913,5.358
16.363000,-0.5803,-1.7247,4.9817,5.304
16.366000,-0.2478,-1.5685,4.8903,5.142
16.372000,0.1801,-1.4209,4.8197,5.028
16.379000,0.6877,-1.3529,4.7725,5.008
16.381000,1.1493,-1.2628,4.7370,5.035
16.386000,1.4747,-1.2435,4.6423,5.027
16.391000,1.5759,-1.0774,4.3255,4.728
16.396000,1.4246,-0.8124,3.7278,4.073
16.401000,1.1068,-0.4059,2.8983,3.129
16.405000,0.8593,-0.0310,2.0154,2.191
16.410000,0.6335,0.2703,1.1958,1.380
16.415000,0.3720,0.5503,0.5036,0.834
16.420000,0.1026,0.8261,0.0029,0.832
16.425000,-0.0474,0.9788,-0.2045,1.001
16.430000,-0.0882,1.0426,-0.2466,1.075
16.435000,-0.0301,1.1490,-0.2836,1.184
16.441000,-0.0244,1.2492,-0.4051,1.313
16.446000,-0.0425,1.3221,-0.5687,1.440
16.458000,-0.1413,1.4263,-0.7058,1.598
16.460000,-0.2446,1.4779,-0.8029,1.700
16.461000,-0.2880,1.5728,-0.7074,1.748
16.467000,-0.2126,1.6887,-0.4984,1.773
16.489000,-0.1606,1.7018,-0.1458,1.716
16.491000,-0.2562,1.6708,0.3220,1.721
16.491000,-0.4046,1.5366,0.8136,1.785
16.492000,-0.4816,1.4136,1.1559,1.888
16.492000,-0.4614,1.2535,1.4380,1.963
16.496000,-0.4335,1.0935,1.5323,1.932
16.501000,-0.3898,0.9482,1.5461,1.855
16.506000,-0.3438,0.8446,1.3119,1.598
16.511000,-0.3080,0.7567,0.9348,1.242
16.515000,-0.3308,0.6273,0.5639,0.906
16.521000,-0.3799,0.4712,0.1602,0.626
16.526000,-0.4362,0.4045,-0.0896,0.602
16.530000,-0.4128,0.3022,-0.2487,0.569
16.535000,-0.3479,0.1216,-0.3187,0.487
16.541000,-0.1612,-0.0983,-0.3334,0.383
16.546000,0.0953,-0.3874,-0.3327,0.519
16.550000,0.2439,-0.6330,-0.3872,0.781
16.560000,0.2894,-0.7838,-0.5295,0.989
16.561000,0.2660,-0.8987,-0.8512,1.266
16.567000,0.1277,-0.9137,-1.3180,1.609
16.589000,-0.2085,-0.7369,-1.8483,2.001
16.594000,-0.7885,-0.4941,-2.2195,2.407
16.596000,-1.4067,-0.2783,-2.3663,2.767
16.599000,-1.9198,-0.1497,-2.2716,2.978
16.601000,-2.3121,-0.1472,-2.0321,3.082
16.602000,-2.5720,-0.1853,-1.8221,3.157
16.603000,-2.6625,-0.2770,-1.6245,3.131
16.608000,-2.5839,-0.4039,-1.4257,2.979
16.612000,-2.4138,-0.5111,-1.1267,2.712
16.616000,-2.1304,-0.6390,-0.6966,2.331
16.621000,-1.7366,-0.8790,-0.1345,1.951
16.626000,-1.2700,-1.1360,0.4337,1.758
16.631000,-0.8199,-1.4034,0.8495,1.834
16.636000,-0.3557,-1.6195,1.0159,1.945
16.642000,0.0582,-1.6590,0.8395,1.860
16.646000,0.2827,-1.5669,0.3289,1.626
16.651000,0.3820,-1.3570,-0.2845,1.438
16.656000,0.3887,-1.1206,-0.9021,1.490
16.661000,0.3490,-0.8385,-1.6072,1.846
16.667000,0.2978,-0.4477,-2.3427,2.404
16.672000,0.1314,-0.0021,-3.0739,3.077
16.677000,-0.1163,0.3946,-3.5758,3.599
16.681000,-0.2701,0.6217,-3.6976,3.759
16.695000,-0.3104,0.7178,-3.3148,3.406
16.696000,-0.3026,0.6938,-2.3152,2.436
16.697000,-0.2365,0.5023,-0.8977,1.056
16.702000,-0.0820,0.1576,0.7009,0.723
16.711000,0.1890,-0.3312,2.2405,2.273
16.712000,0.5357,-0.8632,3.4993,3.644
16.717000,0.9283,-1.3172,4.4319,4.716
16.721000,1.3143,-1.7568,5.0295,5.487
16.726000,1.4469,-2.1136,5.1641,5.764
16.731000,1.3711,-2.2368,4.9355,5.589
16.737000,1.2383,-2.2034,4.4835,5.147
16.742000,1.0661,-2.0651,3.8287,4.479
16.746000,0.8960,-1.8218,3.2287,3.814
16.751000,0.8240,-1.5839,2.8008,3.321
16.756000,0.7573,-1.4611,2.4989,2.992
16.761000,0.6226,-1.3464,2.2722,2.714
16.767000,0.5135,-1.1166,2.0029,2.350
16.771000,0.4726,-0.8734,1.6905,1.961
16.777000,0.5125,-0.6905,1.2917,1.552
16.781000,0.6896,-0.5692,0.8508,1.234
16.787000,0.9103,-0.5137,0.4658,1.144
16.792000,1.0492,-0.4085,0.1660,1.138
16.797000,1.0620,-0.2111,0.0244,1.083
16.802000,0.9622,-0.0831,0.0072,0.966
16.807000,0.8176,-0.0695,0.1311,0.831
16.813000,0.6255,-0.0940,0.3223,0.710
16.818000,0.3810,-0.0533,0.5001,0.631
16.827000,0.0768,0.0486,0.6004,0.607
16.828000,-0.1737,0.1120,0.4892,0.531
16.832000,-0.2777,0.1601,0.2387,0.400
16.847000,-0.3045,0.2584,-0.1371,0.422
16.848000,-0.3124,0.4158,-0.6090,0.801
16.849000,-0.3670,0.5656,-1.0853,1.278
16.855000,-0.4870,0.7382,-1.5614,1.794
16.856000,-0.6812,0.8859,-2.0143,2.304
16.862000,-0.9797,0.9963,-2.4354,2.808
16.867000,-1.3012,1.1677,-2.8555,3.348
16.872000,-1.5401,1.2888,-3.2605,3.829
16.877000,-1.6865,1.2546,-3.6113,4.178
16.882000,-1.8150,1.1094,-3.7817,4.339
16.888000,-1.9698,0.9333,-3.6621,4.262
16.892000,-2.1088,0.6942,-3.2742,3.956
16.897000,-2.0462,0.4117,-2.7347,3.440
16.902000,-1.7185,0.0938,-2.1333,2.741
16.907000,-1.1948,-0.3255,-1.4447,1.903
16.912000,-0.5623,-0.7961,-0.7985,1.260
16.917000,0.0411,-1.2210,-0.2183,1.241
16.923000,0.5832,-1.5408,0.1761,1.657
16.928000,0.9930,-1.7471,0.3829,2.046
16.932000,1.1867,-1.8473,0.4073,2.233
16.939000,1.2071,-1.8297,0.2414,2.205
16.944000,0.9895,-1.6571,-0.0507,1.931
16.947000,0.6689,-1.4608,-0.4259,1.662
16.953000,0.3944,-1.2981,-0.7597,1.555
16.957000,0.1709,-1.1818,-0.9996,1.557
16.962000,-0.0250,-1.0749,-1.0982,1.537
