2450758.000000000, A.D. 1997-Nov-05 12:00:00.0000, -9.903784596021450E-03,  1.163858368185316E-02,  3.128022901706594E-04,
2450758.500000000, A.D. 1997-Nov-06 00:00:00.0000, -1.001356671957486E-02,  1.154423402577122E-02,  3.117670433495578E-04,
2450759.000000000, A.D. 1997-Nov-06 12:00:00.0000, -1.012262377085714E-02,  1.144905652496333E-02,  3.107105860668755E-04,
2450759.500000000, A.D. 1997-Nov-07 00:00:00.0000, -1.023095310329646E-02,  1.135305408728122E-02,  3.096328785146779E-04,
2450760.000000000, A.D. 1997-Nov-07 12:00:00.0000, -1.033855198923528E-02,  1.125622955487191E-02,  3.085338856029176E-04,
2450760.500000000, A.D. 1997-Nov-08 00:00:00.0000, -1.044541762287549E-02,  1.115858570715587E-02,  3.074135763333750E-04,
2450761.000000000, A.D. 1997-Nov-08 12:00:00.0000, -1.055154854600966E-02,  1.106012332759159E-02,  3.062719864114767E-04,
2450761.500000000, A.D. 1997-Nov-09 00:00:00.0000, -1.065693895729335E-02,  1.096084894980480E-02,  3.051089651139836E-04,
2450762.000000000, A.D. 1997-Nov-09 12:00:00.0000, -1.076158725269930E-02,  1.086076324478242E-02,  3.039245538547927E-04,
2450762.500000000, A.D. 1997-Nov-10 00:00:00.0000, -1.086522344033366E-02,  1.075880436310333E-02,  3.039013305592701E-04,
2450763.000000000, A.D. 1997-Nov-10 12:00:00.0000, -1.096837822445925E-02,  1.065710360944469E-02,  3.026740109756450E-04,
2450763.500000000, A.D. 1997-Nov-11 00:00:00.0000, -1.107078149292641E-02,  1.055459903040798E-02,  3.014251619821021E-04,
2450764.000000000, A.D. 1997-Nov-11 12:00:00.0000, -1.117242994216353E-02,  1.045129302982998E-02,  3.001547690539306E-04,
2450764.500000000, A.D. 1997-Nov-12 00:00:00.0000, -1.127332020066674E-02,  1.034718796626409E-02,  2.988628188308792E-04,
2450765.000000000, A.D. 1997-Nov-12 12:00:00.0000, -1.137344882924237E-02,  1.024228615467293E-02,  2.975492989207220E-04,
2450765.500000000, A.D. 1997-Nov-13 00:00:00.0000, -1.147281232110681E-02,  1.013658986805529E-02,  2.962141977257262E-04,
2450766.000000000, A.D. 1997-Nov-13 12:00:00.0000, -1.157140710186085E-02,  1.003010133901665E-02,  2.948575042890115E-04,
2450766.500000000, A.D. 1997-Nov-14 00:00:00.0000, -1.166922952935426E-02,  9.922822761291233E-03,  2.934792081583612E-04,
2450767.000000000, A.D. 1997-Nov-14 12:00:00.0000, -1.176627589345364E-02,  9.814756291223269E-03,  2.920792992652267E-04,
2450767.500000000, A.D. 1997-Nov-15 00:00:00.0000, -1.186254241572491E-02,  9.705904049214018E-03,  2.906577678169642E-04,
2450768.000000000, A.D. 1997-Nov-15 12:00:00.0000, -1.195802524903923E-02,  9.596268121140068E-03,  2.892146042007080E-04,
2450768.500000000, A.D. 1997-Nov-16 00:00:00.0000, -1.205272047711268E-02,  9.485850559749509E-03,  2.877497988975877E-04,
2450769.000000000, A.D. 1997-Nov-16 12:00:00.0000, -1.214662411398687E-02,  9.374653386040399E-03,  2.862633424055103E-04,
2450769.500000000, A.D. 1997-Nov-17 00:00:00.0000, -1.223973210344469E-02,  9.262678590619824E-03,  2.847552251703543E-04,
2450770.000000000, A.D. 1997-Nov-17 12:00:00.0000, -1.233204031839068E-02,  9.149928135059904E-03,  2.832254375243355E-04,
2450770.500000000, A.D. 1997-Nov-18 00:00:00.0000, -1.242354456017555E-02,  9.036403953240355E-03,  2.816739696307083E-04,
2450771.000000000, A.D. 1997-Nov-18 12:00:00.0000, -1.251424055788160E-02,  8.922107952687598E-03,  2.801008114344642E-04,
2450771.500000000, A.D. 1997-Nov-19 00:00:00.0000, -1.260412396756959E-02,  8.807042015911050E-03,  2.785059526184452E-04,
2450772.000000000, A.D. 1997-Nov-19 12:00:00.0000, -1.269319037148982E-02,  8.691208001738650E-03,  2.768893825644137E-04,
2450772.500000000, A.D. 1997-Nov-20 00:00:00.0000, -1.278143527726028E-02,  8.574607746653619E-03,  2.752510903186896E-04,
2450773.000000000, A.D. 1997-Nov-20 12:00:00.0000, -1.286885411701404E-02,  8.457243066134074E-03,  2.735910645620290E-04,
2450773.500000000, A.D. 1997-Nov-21 00:00:00.0000, -1.295544224651824E-02,  8.339115755997200E-03,  2.719092935834061E-04,
2450774.000000000, A.D. 1997-Nov-21 12:00:00.0000, -1.304119494426660E-02,  8.220227593749496E-03,  2.702057652574278E-04,
2450774.500000000, A.D. 1997-Nov-22 00:00:00.0000, -1.312610741054723E-02,  8.100580339944577E-03,  2.684804670250522E-04,
2450775.000000000, A.D. 1997-Nov-22 12:00:00.0000, -1.321017476648772E-02,  7.980175739549985E-03,  2.667333858772411E-04,
2450775.500000000, A.D. 1997-Nov-23 00:00:00.0000, -1.329339205307822E-02,  7.859015523324440E-03,  2.649645083420807E-04,
2450776.000000000, A.D. 1997-Nov-23 12:00:00.0000, -1.337575423017463E-02,  7.737101409206008E-03,  2.631738204735153E-04,
2450776.500000000, A.D. 1997-Nov-24 00:00:00.0000, -1.345725617548295E-02,  7.614435103714229E-03,  2.613613078437348E-04,
2450777.000000000, A.D. 1997-Nov-24 12:00:00.0000, -1.353789268352565E-02,  7.491018303365648E-03,  2.595269555370569E-04,
2450777.500000000, A.D. 1997-Nov-25 00:00:00.0000, -1.361765846459124E-02,  7.366852696104902E-03,  2.576707481462502E-04,
2450778.000000000, A.D. 1997-Nov-25 12:00:00.0000, -1.369654814366797E-02,  7.241939962752328E-03,  2.557926697708725E-04,
2450778.500000000, A.D. 1997-Nov-26 00:00:00.0000, -1.377455625936244E-02,  7.116281778469223E-03,  2.538927040175073E-04,
2450779.000000000, A.D. 1997-Nov-26 12:00:00.0000, -1.385167726280388E-02,  6.989879814241921E-03,  2.519708340017903E-04,
2450779.500000000, A.D. 1997-Nov-27 00:00:00.0000, -1.392790551653486E-02,  6.862735738385771E-03,  2.500270423521415E-04,
2450780.000000000, A.D. 1997-Nov-27 12:00:00.0000, -1.400323529338896E-02,  6.734851218070135E-03,  2.480613112151157E-04,
2450780.500000000, A.D. 1997-Nov-28 00:00:00.0000, -1.407766077535619E-02,  6.606227920865477E-03,  2.460736222623020E-04,
2450781.000000000, A.D. 1997-Nov-28 12:00:00.0000, -1.415117605243652E-02,  6.476867516313627E-03,  2.440639566986924E-04,
2450781.500000000, A.D. 1997-Nov-29 00:00:00.0000, -1.422377512148223E-02,  6.346771677522302E-03,  2.420322952724788E-04,
2450782.000000000, A.D. 1997-Nov-29 12:00:00.0000, -1.429545188502956E-02,  6.215942082784949E-03,  2.399786182862007E-04,
2450782.500000000, A.D. 1997-Nov-30 00:00:00.0000, -1.436620015012013E-02,  6.084380417226977E-03,  2.379029056092148E-04,
2450783.000000000, A.D. 1997-Nov-30 12:00:00.0000, -1.443601362711267E-02,  5.952088374479497E-03,  2.358051366914285E-04,
2450783.500000000, A.D. 1997-Dec-01 00:00:00.0000, -1.450488592848558E-02,  5.819067658381625E-03,  2.336852905782570E-04,
2450784.000000000, A.D. 1997-Dec-01 12:00:00.0000, -1.457281056763078E-02,  5.685319984712487E-03,  2.315433459267722E-04,
2450784.500000000, A.D. 1997-Dec-02 00:00:00.0000, -1.463978095763934E-02,  5.550847082954048E-03,  2.293792810229939E-04,
2450785.000000000, A.D. 1997-Dec-02 12:00:00.0000, -1.470579041008060E-02,  5.415650698087011E-03,  2.271930738001629E-04,
2450785.500000000, A.D. 1997-Dec-03 00:00:00.0000, -1.477083213377369E-02,  5.279732592418024E-03,  2.249847018590476E-04,
2450786.000000000, A.D. 1997-Dec-03 12:00:00.0000, -1.483489923354385E-02,  5.143094547440063E-03,  2.227541424868482E-04,
2450786.500000000, A.D. 1997-Dec-04 00:00:00.0000, -1.489798470898801E-02,  5.005738365733732E-03,  2.205013726801697E-04,
2450787.000000000, A.D. 1997-Dec-04 12:00:00.0000, -1.496008145322445E-02,  4.867665872900964E-03,  2.182263691674307E-04,
2450787.500000000, A.D. 1997-Dec-05 00:00:00.0000, -1.502118225163814E-02,  4.728878919536973E-03,  2.159291084325555E-04,
2450788.000000000, A.D. 1997-Dec-05 12:00:00.0000, -1.508127978061909E-02,  4.589379383243306E-03,  2.136095667391243E-04,
2450788.500000000, A.D. 1997-Dec-06 00:00:00.0000, -1.514036660630166E-02,  4.449169170678561E-03,  2.112677201568651E-04,
2450789.000000000, A.D. 1997-Dec-06 12:00:00.0000, -1.519843518329293E-02,  4.308250219653761E-03,  2.089035445880779E-04,
2450789.500000000, A.D. 1997-Dec-07 00:00:00.0000, -1.525547785340165E-02,  4.166624501269252E-03,  2.065170157957181E-04,
2450790.000000000, A.D. 1997-Dec-07 12:00:00.0000, -1.531148684436226E-02,  4.024294022096022E-03,  2.041081094325067E-04,
2450790.500000000, A.D. 1997-Dec-08 00:00:00.0000, -1.536645426855577E-02,  3.881260826402398E-03,  2.016768010711868E-04,
2450791.000000000, A.D. 1997-Dec-08 12:00:00.0000, -1.542037212172802E-02,  3.737526998427360E-03,  1.992230662359860E-04,
2450791.500000000, A.D. 1997-Dec-09 00:00:00.0000, -1.547323228170585E-02,  3.593094664701753E-03,  1.967468804352872E-04,
2450792.000000000, A.D. 1997-Dec-09 12:00:00.0000, -1.552502650711174E-02,  3.447965996418647E-03,  1.942482191955720E-04,
2450792.500000000, A.D. 1997-Dec-10 00:00:00.0000, -1.557574643607753E-02,  3.302143211854143E-03,  1.917270580966538E-04,
2450793.000000000, A.D. 1997-Dec-10 12:00:00.0000, -1.562538358495813E-02,  3.155628578839908E-03,  1.891833728082328E-04,
2450793.500000000, A.D. 1997-Dec-11 00:00:00.0000, -1.567392934704583E-02,  3.008424417288740E-03,  1.866171391278041E-04,
2450794.000000000, A.D. 1997-Dec-11 12:00:00.0000, -1.572137499128605E-02,  2.860533101774507E-03,  1.840283330199262E-04,
2450794.500000000, A.D. 1997-Dec-12 00:00:00.0000, -1.576771166099557E-02,  2.711957064167788E-03,  1.814169306568800E-04,
2450795.000000000, A.D. 1997-Dec-12 12:00:00.0000, -1.581293037258404E-02,  2.562698796328616E-03,  1.787829084607325E-04,
2450795.500000000, A.D. 1997-Dec-13 00:00:00.0000, -1.585702201427975E-02,  2.412760852857745E-03,  1.761262431468192E-04,
2450796.000000000, A.D. 1997-Dec-13 12:00:00.0000, -1.589997734486081E-02,  2.262145853907933E-03,  1.734469117686740E-04,
2450796.500000000, A.D. 1997-Dec-14 00:00:00.0000, -1.594178699239262E-02,  2.110856488056782E-03,  1.707448917644276E-04,
2450797.000000000, A.D. 1997-Dec-14 12:00:00.0000, -1.598244145297299E-02,  1.958895515242750E-03,  1.680201610047163E-04,
2450797.500000000, A.D. 1997-Dec-15 00:00:00.0000, -1.602193108948599E-02,  1.806265769766016E-03,  1.652726978421376E-04,
2450798.000000000, A.D. 1997-Dec-15 12:00:00.0000, -1.606024613036583E-02,  1.652970163355946E-03,  1.625024811623095E-04,
2450798.500000000, A.D. 1997-Dec-16 00:00:00.0000, -1.609737666837204E-02,  1.499011688306965E-03,  1.597094904365901E-04,
2450799.000000000, A.D. 1997-Dec-16 12:00:00.0000, -1.613331265937759E-02,  1.344393420684650E-03,  1.568937057765247E-04,
2450799.500000000, A.D. 1997-Dec-17 00:00:00.0000, -1.616804392117129E-02,  1.189118523603881E-03,  1.540551079900761E-04,
2450800.000000000, A.D. 1997-Dec-17 12:00:00.0000, -1.620156013227626E-02,  1.033190250580797E-03,  1.511936786397035E-04,
2450800.500000000, A.D. 1997-Dec-18 00:00:00.0000, -1.623385083078617E-02,  8.766119489602049E-04,  1.483094001023159E-04,
2450801.000000000, A.D. 1997-Dec-18 12:00:00.0000, -1.626490541320602E-02,  7.193870634234830E-04,  1.454022556304238E-04,
2450801.500000000, A.D. 1997-Dec-19 00:00:00.0000, -1.629471313333380E-02,  5.615191395674829E-04,  1.424722294138158E-04,
2450802.000000000, A.D. 1997-Dec-19 12:00:00.0000, -1.632326310114940E-02,  4.030118275832042E-04,  1.395193066507793E-04,
2450802.500000000, A.D. 1997-Dec-20 00:00:00.0000, -1.635054428172882E-02,  2.438688859971802E-04,  1.365434736096432E-04,
2450803.000000000, A.D. 1997-Dec-20 12:00:00.0000, -1.637654549418217E-02,  8.409418550939005E-05,  1.335447177004921E-04,
2450803.500000000, A.D. 1997-Dec-21 00:00:00.0000, -1.640125541061752E-02, -7.630828708307037E-05,  1.305230275463892E-04,
2450804.000000000, A.D. 1997-Dec-21 12:00:00.0000, -1.642466255513253E-02, -2.373344248737429E-04,  1.274783930566845E-04,
2450804.500000000, A.D. 1997-Dec-22 00:00:00.0000, -1.644675530283545E-02, -3.989799967440303E-04,  1.244108055024043E-04,
2450805.000000000, A.D. 1997-Dec-22 12:00:00.0000, -1.646752187889772E-02, -5.612406431679484E-04,  1.213202575937337E-04,
2450805.500000000, A.D. 1997-Dec-23 00:00:00.0000, -1.648695035764004E-02, -7.241118719225200E-04,  1.182067435596164E-04,
2450806.000000000, A.D. 1997-Dec-23 12:00:00.0000, -1.650502866165452E-02, -8.875890537019222E-04,  1.150702592295020E-04,
2450806.500000000, A.D. 1997-Dec-24 00:00:00.0000, -1.652174456096488E-02, -1.051667417633532E-03,  1.119108021172761E-04,
2450807.000000000, A.D. 1997-Dec-24 12:00:00.0000, -1.653708567222749E-02, -1.216342046694017E-03,  1.087283715074089E-04,
2450807.500000000, A.D. 1997-Dec-25 00:00:00.0000, -1.655103945797564E-02, -1.381607873023623E-03,  1.055229685433574E-04,
2450808.000000000, A.D. 1997-Dec-25 12:00:00.0000, -1.656359322590982E-02, -1.547459673136831E-03,  1.022945963182529E-04,
2450808.500000000, A.D. 1997-Dec-26 00:00:00.0000, -1.657473412823665E-02, -1.713892063027545E-03,  9.904325996790257E-05,
2450809.000000000, A.D. 1997-Dec-26 12:00:00.0000, -1.658444916105957E-02, -1.880899493167003E-03,  9.576896676613245E-05,
2450809.500000000, A.D. 1997-Dec-27 00:00:00.0000, -1.659272516382404E-02, -2.048476243392592E-03,  9.247172622249303E-05,
2450810.000000000, A.D. 1997-Dec-27 12:00:00.0000, -1.659954881882065E-02, -2.216616417685799E-03,  8.915155018235429E-05,
2450810.500000000, A.D. 1997-Dec-28 00:00:00.0000, -1.660490665074914E-02, -2.385313938837535E-03,  8.580845292941166E-05,
2450811.000000000, A.D. 1997-Dec-28 12:00:00.0000, -1.660878502634699E-02, -2.554562542999106E-03,  8.244245129063654E-05,
2450811.500000000, A.D. 1997-Dec-29 00:00:00.0000, -1.661117015408604E-02, -2.724355774117178E-03,  7.905356474370672E-05,
2450812.000000000, A.D. 1997-Dec-29 12:00:00.0000, -1.661204808394095E-02, -2.894686978251038E-03,  7.564181552695486E-05,
2450812.500000000, A.D. 1997-Dec-30 00:00:00.0000, -1.661140470723302E-02, -3.065549297770640E-03,  7.220722875167164E-05,
2450813.000000000, A.D. 1997-Dec-30 12:00:00.0000, -1.660922575655440E-02, -3.236935665433659E-03,  6.874983251728071E-05,
2450813.500000000, A.D. 1997-Dec-31 00:00:00.0000, -1.660549680577580E-02, -3.408838798340565E-03,  6.526965802882520E-05,
2450814.000000000, A.D. 1997-Dec-31 12:00:00.0000, -1.660020327014302E-02, -3.581251191765835E-03,  6.176673971725361E-05,
2450814.500000000, A.D. 1998-Jan-01 00:00:00.0000, -1.659333040646649E-02, -3.754165112864194E-03,  5.824111536238473E-05,
2450815.000000000, A.D. 1998-Jan-01 12:00:00.0000, -1.658486331340893E-02, -3.927572594250589E-03,  5.469282621863439E-05,
2450815.500000000, A.D. 1998-Jan-02 00:00:00.0000, -1.657478693187593E-02, -4.101465427452719E-03,  5.112191714359011E-05,
2450816.000000000, A.D. 1998-Jan-02 12:00:00.0000, -1.656308604551486E-02, -4.275835156235034E-03,  4.752843672951886E-05,
2450816.500000000, A.D. 1998-Jan-03 00:00:00.0000, -1.654974528132742E-02, -4.450673069793203E-03,  4.391243743791163E-05,
2450817.000000000, A.D. 1998-Jan-03 12:00:00.0000, -1.653474911040679E-02, -4.625970195809259E-03,  4.027397573804783E-05,
2450817.500000000, A.D. 1998-Jan-04 00:00:00.0000, -1.651808184878684E-02, -4.801717293392870E-03,  3.661311224725609E-05,
2450818.000000000, A.D. 1998-Jan-04 12:00:00.0000, -1.649972765844047E-02, -4.977904845871135E-03,  3.292991187628731E-05,
2450818.500000000, A.D. 1998-Jan-05 00:00:00.0000, -1.647967054840482E-02, -5.154523053454000E-03,  2.922444397759973E-05,
2450819.000000000, A.D. 1998-Jan-05 12:00:00.0000, -1.645789437605486E-02, -5.331561825762563E-03,  2.549678249768753E-05,
2450819.500000000, A.D. 1998-Jan-06 00:00:00.0000, -1.643438284852894E-02, -5.509010774221684E-03,  2.174700613347570E-05,
2450820.000000000, A.D. 1998-Jan-06 12:00:00.0000, -1.640911952431367E-02, -5.686859204316056E-03,  1.797519849288580E-05,
2450820.500000000, A.D. 1998-Jan-07 00:00:00.0000, -1.638208781499548E-02, -5.865096107709395E-03,  1.418144826025057E-05,
2450821.000000000, A.D. 1998-Jan-07 12:00:00.0000, -1.635327098718643E-02, -6.043710154225139E-03,  1.036584936541649E-05,
2450821.500000000, A.D. 1998-Jan-08 00:00:00.0000, -1.632265216463261E-02, -6.222689683689314E-03,  6.528501158626190E-06,
2450822.000000000, A.D. 1998-Jan-08 12:00:00.0000, -1.629021433051287E-02, -6.402022697634101E-03,  2.669508589837996E-06,
2450822.500000000, A.D. 1998-Jan-09 00:00:00.0000, -1.625594032993652E-02, -6.581696850862108E-03, -1.211017606731467E-06,
2450823.000000000, A.D. 1998-Jan-09 12:00:00.0000, -1.621981287264825E-02, -6.761699442870937E-03, -5.112960722828090E-06,
2450823.500000000, A.D. 1998-Jan-10 00:00:00.0000, -1.618181453594933E-02, -6.942017409137936E-03, -9.036197880994425E-06,
2450824.000000000, A.D. 1998-Jan-10 12:00:00.0000, -1.614192776784387E-02, -7.122637312265140E-03, -1.298059983394332E-05,
2450824.500000000, A.D. 1998-Jan-11 00:00:00.0000, -1.610013489041917E-02, -7.303545332984626E-03, -1.694603075835789E-05,
2450825.000000000, A.D. 1998-Jan-11 12:00:00.0000, -1.605641810346967E-02, -7.484727261024710E-03, -2.093234804307510E-05,
2450825.500000000, A.D. 1998-Jan-12 00:00:00.0000, -1.601075948837377E-02, -7.666168485837734E-03, -2.493940207159275E-05,
2450826.000000000, A.D. 1998-Jan-12 12:00:00.0000, -1.596314101223337E-02, -7.847853987190382E-03, -2.896703599887905E-05,
2450826.500000000, A.D. 1998-Jan-13 00:00:00.0000, -1.591354453228578E-02, -8.029768325617886E-03, -3.301508552248925E-05,
2450827.000000000, A.D. 1998-Jan-13 12:00:00.0000, -1.586195180059826E-02, -8.211895632743788E-03, -3.708337864798939E-05,
2450827.500000000, A.D. 1998-Jan-14 00:00:00.0000, -1.580834446905536E-02, -8.394219601467265E-03, -4.117173544872972E-05,
2450828.000000000, A.D. 1998-Jan-14 12:00:00.0000, -1.575270409464952E-02, -8.576723476020520E-03, -4.527996782001038E-05,
2450828.500000000, A.D. 1998-Jan-15 00:00:00.0000, -1.569501214508570E-02, -8.759390041899079E-03, -4.940787922769114E-05,
2450829.000000000, A.D. 1998-Jan-15 12:00:00.0000, -1.563524990130205E-02, -8.942202222966896E-03, -5.355463222366975E-05,
2450829.500000000, A.D. 1998-Jan-16 00:00:00.0000, -1.557339885741782E-02, -9.125140700930812E-03, -5.772127851509755E-05,
2450830.000000000, A.D. 1998-Jan-16 12:00:00.0000, -1.550944016803727E-02, -9.308187366137607E-03, -6.190696101757273E-05,
2450830.500000000, A.D. 1998-Jan-17 00:00:00.0000, -1.544335501627937E-02, -9.491323039248831E-03, -6.611144624211888E-05,
2450831.000000000, A.D. 1998-Jan-17 12:00:00.0000, -1.537512451539671E-02, -9.674528068826290E-03, -7.033449182029153E-05,
2450831.500000000, A.D. 1998-Jan-18 00:00:00.0000, -1.530472972670580E-02, -9.857782290410384E-03, -7.457584553437872E-05,
2450832.000000000, A.D. 1998-Jan-18 12:00:00.0000, -1.523215167856470E-02, -1.004106498654088E-02, -7.883524435825149E-05,
2450832.500000000, A.D. 1998-Jan-19 00:00:00.0000, -1.515737136755312E-02, -1.022435489639562E-02, -8.311241463626697E-05,
2450833.000000000, A.D. 1998-Jan-19 12:00:00.0000, -1.508036976742978E-02, -1.040763020478818E-02, -8.740707178614414E-05,
2450833.500000000, A.D. 1998-Jan-20 00:00:00.0000, -1.500112783851444E-02, -1.059086853109969E-02, -9.171891999756856E-05,
2450834.000000000, A.D. 1998-Jan-20 12:00:00.0000, -1.491962653753320E-02, -1.077404691814468E-02, -9.604765192599845E-05,
2450834.500000000, A.D. 1998-Jan-21 00:00:00.0000, -1.483584682791547E-02, -1.095714182098952E-02, -1.003929483825418E-04,
2450835.000000000, A.D. 1998-Jan-21 12:00:00.0000, -1.474976969057033E-02, -1.114012909572940E-02, -1.047544780194967E-04,
2450835.500000000, A.D. 1998-Jan-22 00:00:00.0000, -1.466137613515296E-02, -1.132298398823580E-02, -1.091318970119133E-04,
2450836.000000000, A.D. 1998-Jan-22 12:00:00.0000, -1.457064721183537E-02, -1.150568112288648E-02, -1.135248487352421E-04,
2450836.500000000, A.D. 1998-Jan-23 00:00:00.0000, -1.447756402359585E-02, -1.168819449129053E-02, -1.179329634392398E-04,
2450837.000000000, A.D. 1998-Jan-23 12:00:00.0000, -1.438210773904154E-02, -1.187049744102222E-02, -1.223558579182374E-04,
2450837.500000000, A.D. 1998-Jan-24 00:00:00.0000, -1.428425960577870E-02, -1.205256266437770E-02, -1.267931351779710E-04,
2450838.000000000, A.D. 1998-Jan-24 12:00:00.0000, -1.418400096434516E-02, -1.223436218716989E-02, -1.312443840991204E-04,
2450838.500000000, A.D. 1998-Jan-25 00:00:00.0000, -1.408131326271958E-02, -1.241586735757776E-02, -1.357091790977351E-04,
2450839.000000000, A.D. 1998-Jan-25 12:00:00.0000, -1.397617807142218E-02, -1.259704883506675E-02, -1.401870797827579E-04,
2450839.500000000, A.D. 1998-Jan-26 00:00:00.0000, -1.386857709922120E-02, -1.277787657939871E-02, -1.446776306108527E-04,
