time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.630000,0.6886,1.9436,0.2484,2.077
8.635000,0.6334,1.7060,0.2906,1.843
8.640000,0.6119,1.6805,0.3583,1.824
8.645000,0.6270,1.6199,0.3363,1.769
8.650000,0.6692,1.6652,0.1411,1.800
8.655000,0.8164,1.6312,0.1043,1.827
8.665000,0.8897,1.6526,0.0464,1.877
8.667000,0.8074,1.6466,-0.0224,1.834
8.668000,0.5819,1.7054,0.1023,1.805
8.670000,0.4792,1.8681,0.1968,1.939
8.697000,0.2238,2.0213,0.3692,2.067
8.698000,0.1510,2.1792,0.6442,2.277
8.699000,0.1462,2.1703,0.8305,2.328
8.700000,0.3304,2.2789,0.9883,2.506
8.701000,0.5716,2.2741,1.2621,2.663
8.702000,0.7659,2.2180,1.2030,2.637
8.705000,0.8515,2.2691,1.1287,2.674
8.710000,0.8210,2.3064,0.7557,2.562
8.715000,0.5448,2.4104,0.5045,2.522
8.720000,-0.0086,2.3580,0.0229,2.358
8.727000,-0.4427,2.2323,-0.1758,2.283
8.730000,-0.7960,2.0903,-0.4710,2.286
8.735000,-1.1045,1.8663,-0.7259,2.287
8.740000,-1.1945,1.5527,-0.8380,2.131
8.745000,-1.0846,1.3160,-1.0545,2.005
8.750000,-0.9563,1.0003,-1.1826,1.820
8.755000,-0.9769,0.7837,-1.3174,1.818
8.761000,-1.0898,0.8258,-1.4520,1.994
8.765000,-1.1966,1.0168,-1.4212,2.118
8.770000,-1.2276,1.2377,-1.3992,2.235
8.775000,-1.1863,1.3170,-1.2193,2.151
8.780000,-1.1472,1.3340,-0.8849,1.969
8.786000,-1.0809,1.4586,-0.6079,1.915
8.791000,-1.0395,1.5980,-0.1803,1.915
8.799000,-0.9201,1.6609,0.2020,1.909
8.801000,-0.9639,1.6893,0.4936,2.007
8.806000,-0.9545,1.8605,0.8893,2.272
8.828000,-1.0241,1.8623,1.1766,2.429
8.829000,-1.0055,1.8735,1.4037,2.548
8.831000,-0.7666,1.7498,1.4540,2.401
8.831000,-0.2906,1.5869,1.3774,2.121
8.832000,0.3646,1.3941,1.1429,1.839
8.835000,0.8621,1.2887,0.8302,1.759
8.840000,1.1209,1.2508,0.5803,1.777
8.845000,1.0890,1.2428,0.4985,1.726
8.850000,0.8800,1.1641,0.5561,1.562
8.855000,0.6247,0.9461,0.7690,1.370
8.860000,0.4319,0.7205,0.9563,1.273
8.865000,0.1999,0.4000,0.9872,1.084
8.870000,-0.0604,0.0952,1.0518,1.058
8.875000,-0.3413,-0.3305,1.0016,1.109
8.880000,-0.4665,-0.6974,0.7423,1.120
8.886000,-0.4918,-1.0039,0.3285,1.165
8.891000,-0.4431,-1.1445,0.0189,1.227
8.895000,-0.4036,-1.3627,-0.1419,1.428
8.901000,-0.3935,-1.5934,0.0219,1.641
8.906000,-0.3141,-1.9293,0.4233,2.000
8.918000,-0.1267,-2.3154,0.9242,2.496
8.920000,0.0793,-2.5634,1.3432,2.895
8.922000,0.2855,-2.7709,1.7396,3.284
8.926000,0.5153,-2.9451,2.0211,3.609
8.942000,0.7664,-2.9806,2.1449,3.751
8.943000,0.8690,-2.9537,2.2400,3.808
8.944000,0.9469,-2.7766,2.3116,3.735
8.949000,0.9973,-2.6928,2.3506,3.711
8.952000,1.0395,-2.7123,2.4838,3.822
8.956000,1.0311,-2.7238,2.5938,3.900
8.961000,0.8539,-2.7380,2.6691,3.918
8.965000,0.5785,-2.6990,2.6767,3.845
8.971000,0.0914,-2.6982,2.5459,3.711
8.976000,-0.4335,-2.8994,2.3030,3.728
8.981000,-0.9122,-3.0960,1.9359,3.764
8.986000,-1.2888,-3.2815,1.4443,3.810
8.991000,-1.5509,-3.5179,0.7768,3.922
8.996000,-1.6441,-3.7303,0.1253,4.078
9.001000,-1.5652,-3.8792,-0.3951,4.202
9.006000,-1.4554,-3.9666,-0.8566,4.311
9.013000,-1.3048,-3.9230,-1.2580,4.321
9.016000,-1.1401,-3.9150,-1.4989,4.344
9.021000,-0.9404,-4.0604,-1.6595,4.486
9.026000,-0.6819,-4.0911,-1.8111,4.526
9.032000,-0.4219,-3.8071,-1.9927,4.318
9.037000,-0.3099,-3.1572,-2.0044,3.753
9.042000,-0.2656,-2.5197,-1.7719,3.092
9.056000,-0.0848,-1.9077,-1.1855,2.248
9.058000,0.1112,-1.3611,-0.4080,1.425
9.062000,0.3481,-0.8646,0.3554,0.998
9.062000,0.4781,-0.2977,0.9272,1.085
9.082000,0.4209,0.2880,1.1095,1.221
9.082000,0.2113,0.9205,0.8626,1.279
9.083000,-0.1840,1.4138,0.2592,1.449
9.083000,-0.9077,1.7404,-0.4428,2.012
9.086000,-1.7541,1.8491,-1.1013,2.777
9.091000,-2.3322,1.5957,-1.6374,3.266
9.096000,-2.3192,0.9121,-1.9089,3.139
9.102000,-1.5365,0.1075,-1.9128,2.456
9.106000,-0.2307,-0.5607,-1.6968,1.802
9.111000,1.1030,-0.9760,-1.1318,1.857
9.116000,2.2948,-1.0983,-0.2352,2.555
9.121000,3.2226,-0.9458,0.8788,3.472
9.126000,3.7875,-0.5482,2.0700,4.351
9.132000,4.0599,-0.1498,3.0747,5.095
9.136000,4.1378,0.2496,3.8330,5.646
9.141000,3.9616,0.6342,4.2502,5.845
9.154000,3.4055,1.0051,4.3094,5.584
9.156000,2.5924,1.4076,4.0281,4.993
9.157000,1.6603,1.8891,3.5057,4.315
9.161000,0.7896,2.3783,2.8204,3.773
9.171000,-0.0177,2.8160,1.9821,3.444
9.173000,-0.8361,3.0757,0.9924,3.338
9.176000,-1.7456,3.3121,0.1667,3.748
9.182000,-2.7561,3.3376,-0.5376,4.362
9.186000,-3.7350,3.2189,-1.1819,5.070
9.191000,-4.5774,2.9538,-1.7987,5.737
9.201000,-5.1766,2.6802,-2.4474,6.322
9.202000,-5.5956,2.3571,-3.1399,6.836
9.206000,-5.7343,2.1673,-3.8042,7.215
9.212000,-5.4440,2.1208,-4.4422,7.339
9.217000,-4.8548,2.1683,-4.8074,7.168
9.222000,-4.1730,2.0652,-5.0415,6.863
9.234000,-3.5304,1.8289,-5.2281,6.568
9.238000,-2.9087,1.6992,-5.2262,6.218
9.240000,-2.1805,1.6869,-5.0015,5.711
9.243000,-1.3529,1.6736,-4.6443,5.119
9.249000,-0.6351,1.6648,-4.1860,4.549
9.252000,-0.1617,1.6307,-3.6032,3.958
9.260000,0.0796,1.5393,-2.8811,3.267
9.262000,0.1450,1.5008,-2.0486,2.544
9.267000,0.0882,1.5581,-1.1871,1.961
9.272000,-0.0085,1.7813,-0.5010,1.850
9.277000,-0.0043,2.0860,-0.0860,2.088
9.291000,0.0294,2.3167,0.1358,2.321
9.293000,-0.0465,2.3925,0.2988,2.411
9.295000,-0.1625,2.3155,0.3248,2.344
9.321000,-0.2137,2.1992,0.1377,2.214
9.323000,-0.3152,2.1884,-0.1336,2.215
9.323000,-0.3947,2.3207,-0.4672,2.400
9.324000,-0.4182,2.4012,-0.8014,2.566
9.325000,-0.3864,2.3655,-1.0017,2.598
9.326000,-0.3339,2.1866,-1.0718,2.458
9.327000,-0.3233,1.8818,-1.0651,2.186
9.332000,-0.4529,1.6114,-0.9557,1.927
9.337000,-0.7727,1.3482,-0.7905,1.743
9.342000,-1.1837,1.1476,-0.6273,1.764
9.352000,-1.5065,1.0598,-0.5305,1.917
9.353000,-1.6348,1.0277,-0.5054,1.996
9.357000,-1.5106,1.0689,-0.5820,1.940
9.362000,-1.1632,1.2255,-0.7093,1.832
9.367000,-0.7385,1.4469,-0.9234,1.869
9.372000,-0.3435,1.5865,-1.1870,2.011
9.386000,-0.0300,1.5906,-1.3647,2.096
9.389000,0.1337,1.3749,-1.4914,2.033
9.390000,0.0842,0.9681,-1.6238,1.892
9.393000,-0.0889,0.4729,-1.6323,1.702
9.398000,-0.1902,-0.0752,-1.6047,1.618
9.415000,-0.0651,-0.4259,-1.6513,1.707
9.417000,0.2864,-0.4976,-1.7484,1.840
9.420000,0.6485,-0.4346,-1.8632,2.020
9.423000,0.8977,-0.2783,-1.8781,2.100
9.423000,1.0148,-0.1128,-1.8064,2.075
9.427000,1.0135,0.0134,-1.7024,1.981
9.433000,0.8957,0.0875,-1.5471,1.790
9.443000,0.6637,0.0918,-1.3222,1.482
9.445000,0.3660,0.0071,-0.9974,1.062
9.447000,-0.0326,-0.1474,-0.7189,0.735
9.453000,-0.4705,-0.3418,-0.5604,0.808
9.458000,-0.8147,-0.5709,-0.5264,1.125
9.462000,-1.0687,-0.8025,-0.7097,1.513
9.468000,-1.3154,-0.9788,-0.9677,1.904
9.476000,-1.5303,-1.0616,-1.2494,2.243
9.477000,-1.6470,-1.0738,-1.5580,2.509
9.490000,-1.5946,-0.8890,-1.7621,2.537
9.498000,-1.3105,-0.5024,-1.6723,2.183
9.499000,-0.7826,0.0031,-1.3021,1.519
9.500000,-0.1868,0.5598,-0.7423,0.948
9.522000,0.3167,0.9426,0.1455,1.005
9.523000,0.8226,1.1145,1.2690,1.879
9.524000,1.2979,1.1927,2.3843,2.965
9.525000,1.7319,1.2714,3.4039,4.025
9.526000,2.1872,1.3792,4.2649,4.988
9.528000,2.6583,1.4544,4.9400,5.795
9.537000,3.1011,1.4606,5.4396,6.430
9.540000,3.4282,1.4028,5.7392,6.831
9.543000,3.5342,1.3247,5.8064,6.925
9.548000,3.3698,1.1951,5.6379,6.676
9.553000,3.0426,1.0783,5.3679,6.264
9.557000,2.6147,1.0234,4.9527,5.693
9.570000,2.0757,0.9282,4.4610,5.007
9.572000,1.4942,0.7981,3.9967,4.341
9.573000,0.9851,0.7165,3.5550,3.758
9.578000,0.5344,0.5987,3.1348,3.236
9.584000,0.1054,0.4281,2.6021,2.639
9.588000,-0.2913,0.2060,1.9269,1.960
9.593000,-0.6660,0.0074,1.1307,1.312
9.603000,-0.9822,-0.1334,0.1817,1.008
9.604000,-1.0487,-0.1177,-0.8622,1.363
9.608000,-0.9423,-0.0250,-1.9311,2.149
9.613000,-0.8460,0.0983,-2.9402,3.061
9.624000,-0.7961,0.2280,-3.7362,3.827
9.626000,-0.8048,0.3497,-4.3511,4.439
9.629000,-0.8521,0.4032,-4.7011,4.795
9.633000,-0.8717,0.3576,-4.7791,4.871
9.649000,-0.8010,0.4132,-4.6321,4.719
9.651000,-0.6185,0.5659,-4.2778,4.359
9.652000,-0.3196,0.7570,-3.7070,3.797
9.653000,0.0570,1.0327,-3.0276,3.199
9.657000,0.3427,1.2254,-2.3616,2.683
9.662000,0.5267,1.3222,-1.6818,2.203
9.668000,0.6267,1.4304,-1.0773,1.897
9.672000,0.6192,1.6486,-0.6124,1.865
9.677000,0.5806,1.9390,-0.3140,2.048
9.684000,0.4843,2.2310,-0.1151,2.286
9.688000,0.2922,2.3574,0.0641,2.376
9.693000,0.0606,2.2993,0.3046,2.320
9.698000,0.0632,1.8809,0.5404,1.958
9.703000,0.3437,1.2205,0.6812,1.439
9.709000,0.8393,0.5529,0.6112,1.176
9.713000,1.4260,0.0958,0.3210,1.465
9.719000,1.9892,-0.0603,-0.0701,1.991
9.723000,2.3383,0.0259,-0.6394,2.424
9.731000,2.5090,0.2875,-1.2076,2.799
9.733000,2.4929,0.6525,-1.6696,3.070
9.742000,2.3876,1.0876,-1.9688,3.280
9.745000,2.1644,1.5183,-2.1580,3.413
9.749000,1.8606,1.8750,-2.0572,3.348
9.764000,1.6428,2.1276,-1.7970,3.233
9.765000,1.5145,2.2616,-1.4803,3.098
9.766000,1.5503,2.2895,-1.0847,2.970
9.769000,1.7876,2.1781,-0.6882,2.901
9.773000,2.1582,1.8377,-0.4149,2.865
9.778000,2.5163,1.4368,-0.2199,2.906
9.783000,2.9622,1.2652,-0.1166,3.223
9.788000,3.3909,1.1677,-0.0729,3.587
9.793000,3.6263,1.0271,-0.0318,3.769
9.798000,3.6412,0.9864,0.1357,3.775
9.803000,3.5078,1.0105,0.1962,3.656
9.808000,3.3155,1.0523,0.2285,3.486
9.813000,2.9655,1.1710,0.1991,3.195
9.819000,2.3854,1.3008,0.1300,2.720
9.823000,1.7049,1.3080,0.0059,2.149
9.828000,1.1309,1.1943,-0.2103,1.658
9.833000,0.6610,0.9965,-0.4626,1.282
9.838000,0.3180,0.7782,-0.9035,1.234
9.844000,0.1077,0.5567,-1.4861,1.591
9.849000,-0.0168,0.5815,-2.1451,2.223
9.854000,-0.0765,0.6086,-2.7516,2.819
9.859000,-0.2399,0.6124,-3.3291,3.393
9.864000,-0.4905,0.6265,-3.7463,3.830
9.874000,-0.7313,0.5621,-4.0971,4.200
9.875000,-1.0327,0.5025,-4.3947,4.542
9.880000,-1.2249,0.4521,-4.5049,4.690
9.884000,-1.4175,0.4501,-4.5931,4.828
9.903000,-1.5325,0.5778,-4.6411,4.922
9.905000,-1.5723,0.7706,-4.6063,4.928
9.906000,-1.6034,0.9913,-4.5387,4.915
9.906000,-1.6434,1.2085,-4.3425,4.798
9.908000,-1.5374,1.4386,-3.8493,4.388
9.913000,-1.2222,1.6992,-3.2416,3.859
9.918000,-0.9318,1.6851,-2.4503,3.116
9.924000,-0.5649,1.4859,-1.4295,2.138
9.928000,-0.1507,1.1493,-0.3655,1.215
9.934000,0.2827,0.8238,0.7455,1.146
9.939000,0.8210,0.5308,1.8459,2.089
9.944000,1.4240,0.1730,2.8241,3.168
9.949000,2.0230,-0.1652,3.6520,4.178
9.954000,2.5179,-0.2873,4.2459,4.945
9.959000,2.8637,-0.2977,4.4892,5.333
9.964000,2.9491,-0.0553,4.4196,5.313
9.969000,2.6015,0.1526,4.0996,4.858
9.978000,1.8883,0.2431,3.5485,4.027
9.980000,0.9111,0.3435,2.8081,2.972
9.985000,-0.1678,0.3775,2.0087,2.051
10.002000,-1.0444,0.3474,1.1559,1.596
10.004000,-1.6249,0.2718,0.3391,1.682
10.005000,-1.9516,0.2961,-0.3560,2.006
10.006000,-2.1914,0.3332,-0.9661,2.418
10.009000,-2.1588,0.3958,-1.6331,2.736
10.014000,-2.1302,0.5796,-2.1179,3.059
10.020000,-1.9811,0.7548,-2.5138,3.288
10.024000,-1.8035,0.9798,-2.9818,3.620
10.029000,-1.7455,1.1950,-3.1922,3.829
10.034000,-1.7323,1.3064,-3.4312,4.060
10.039000,-1.7879,1.4031,-3.3821,4.075
10.044000,-1.7539,1.4364,-3.3680,4.060
10.049000,-1.4952,1.3944,-3.2208,3.815
10.054000,-0.9302,1.3414,-3.0383,3.449
10.059000,-0.2912,1.0393,-2.6081,2.823
10.064000,0.3017,0.7546,-2.1562,2.304
10.069000,0.7201,0.4695,-1.6393,1.851
10.074000,0.9031,0.3330,-1.1121,1.471
10.079000,1.0138,0.3573,-0.5963,1.229
10.084000,1.1575,0.5169,-0.0792,1.270
10.090000,1.4417,0.6253,0.5103,1.652
10.095000,1.7994,0.7564,1.1964,2.289
10.099000,2.1781,0.9855,1.5815,2.866
10.104000,2.4802,1.2139,1.9965,3.407
10.110000,2.6988,1.5868,2.2387,3.849
10.114000,2.9172,1.8482,2.4653,4.243
10.119000,2.9030,2.1009,2.6767,4.473
10.125000,2.6865,2.2520,2.7964,4.484
10.130000,2.2341,2.2703,2.7595,4.214
10.134000,1.6109,2.1909,2.7444,3.863
10.142000,0.9601,2.1068,2.4271,3.354
10.153000,0.3269,2.0447,2.1021,2.951
10.154000,-0.1498,1.8287,1.7746,2.553
10.155000,-0.4443,1.5827,1.4527,2.194
10.165000,-0.4709,1.2330,1.0786,1.705
10.166000,-0.3608,1.0486,0.7791,1.355
10.170000,-0.1000,0.8780,0.3149,0.938
10.174000,0.1281,0.6786,0.1424,0.705
10.180000,0.3044,0.4605,-0.0343,0.553
10.184000,0.4419,0.3516,-0.1022,0.574
10.189000,0.5210,0.2331,-0.2841,0.638
10.195000,0.5837,0.2203,-0.4080,0.746
10.195000,0.4287,0.2605,-0.4503,0.674
10.199000,0.0739,0.3306,-0.5198,0.620
10.204000,-0.3927,0.4538,-0.5221,0.795
10.209000,-0.9281,0.4840,-0.4895,1.156
10.214000,-1.2682,0.5143,-0.5496,1.475
10.219000,-1.5307,0.5979,-0.5158,1.722
10.224000,-1.6941,0.6233,-0.5633,1.891
10.231000,-1.9614,0.7557,-0.5370,2.169
10.234000,-2.2847,0.6835,-0.5913,2.457
10.241000,-2.6002,0.6022,-0.6103,2.738
10.245000,-2.8583,0.5959,-0.6507,2.991
10.250000,-2.9603,0.6761,-0.6365,3.103
10.257000,-3.0264,0.9216,-0.7021,3.241
10.259000,-3.0053,1.2488,-0.6294,3.315
10.265000,-2.9162,1.4126,-0.4592,3.273
10.269000,-2.7003,1.4287,-0.2848,3.068
10.274000,-2.3700,1.3280,-0.0622,2.717
10.280000,-1.9659,1.1761,0.1325,2.295
10.284000,-1.4956,0.9700,0.2222,1.796
10.289000,-1.1336,0.8824,0.0628,1.438
10.296000,-0.9754,0.9601,-0.0455,1.369
10.301000,-0.8962,1.0133,-0.2114,1.369
10.306000,-0.8209,1.2757,-0.4266,1.576
10.310000,-0.7723,1.4845,-0.4996,1.746
10.315000,-0.6833,1.6356,-0.4500,1.829
10.321000,-0.6060,1.8666,-0.2807,1.982
10.325000,-0.4246,2.0889,-0.1573,2.137
10.331000,-0.2194,2.1997,0.1173,2.214
10.336000,0.0341,2.2624,0.4409,2.305
10.341000,0.1913,2.2069,0.8232,2.363
10.345000,0.3265,2.0917,1.1216,2.396
10.350000,0.3112,1.9956,1.3071,2.406
10.366000,0.2460,2.0293,1.4167,2.487
10.369000,0.1615,1.9481,1.3436,2.372
10.372000,-0.0796,1.8988,1.2227,2.260
10.373000,-0.3926,1.7501,1.0674,2.087
10.391000,-0.8139,1.4376,0.9406,1.901
10.393000,-1.2691,0.9761,0.5811,1.703
10.393000,-1.7108,0.7179,0.0962,1.858
10.394000,-2.1562,0.6424,-0.3015,2.270
10.395000,-2.6036,0.7635,-0.6718,2.795
10.400000,-2.9516,1.0031,-0.9570,3.261
10.405000,-3.2333,1.2385,-1.0265,3.611
10.410000,-3.3653,1.3918,-0.9439,3.762
10.415000,-3.3286,1.4652,-0.7511,3.714
10.420000,-3.2616,1.5522,-0.3970,3.634
10.425000,-3.1869,1.6384,-0.1895,3.588
10.430000,-3.1060,1.7314,0.0406,3.556
10.435000,-2.9991,1.8703,0.3051,3.548
10.440000,-2.6943,2.0283,0.4784,3.406
10.445000,-2.3498,2.1326,0.7044,3.250
10.451000,-1.8075,2.0926,0.8615,2.896
10.456000,-1.0816,1.9158,0.9610,2.401
10.461000,-0.3148,1.7322,0.9455,1.998
10.466000,0.1424,1.6348,0.9592,1.901
10.471000,0.3393,1.5931,0.9327,1.877
10.482000,0.2406,1.6092,0.9105,1.865
10.483000,-0.1166,1.5840,1.0525,1.905
10.486000,-0.5463,1.3963,1.1812,1.909
10.512000,-1.0002,1.2511,1.3489,2.094
10.513000,-1.3602,1.1969,1.4670,2.331
10.514000,-1.6061,1.1437,1.5471,2.506
10.515000,-1.7664,1.1798,1.5751,2.644
10.516000,-2.0187,1.2677,1.6099,2.876
10.516000,-2.1677,1.3114,1.5618,2.976
10.520000,-2.2985,1.4643,1.3583,3.045
10.525000,-2.3962,1.5086,1.2127,3.080
10.531000,-2.5194,1.4109,0.9828,3.050
10.536000,-2.5279,1.2253,0.7618,2.911
10.541000,-2.3691,1.0355,0.2441,2.597
10.546000,-2.2270,0.8151,-0.2051,2.380
10.550000,-2.2334,0.6192,-0.5884,2.391
10.555000,-2.2283,0.5325,-1.0074,2.503
10.561000,-2.1540,0.5461,-1.3369,2.593
10.566000,-2.0447,0.5949,-1.5612,2.640
10.571000,-1.9133,0.6292,-1.6279,2.590
10.576000,-1.8327,0.5775,-1.6288,2.519
10.581000,-1.8196,0.4090,-1.4456,2.360
10.586000,-1.8275,0.3667,-1.2040,2.219
10.592000,-1.8064,0.4245,-0.9370,2.079
10.596000,-1.7689,0.5387,-0.7325,1.989
10.601000,-1.6116,0.5579,-0.5771,1.800
10.606000,-1.3912,0.6020,-0.5185,1.602
10.611000,-1.2049,0.5915,-0.4703,1.422
10.617000,-1.0793,0.6015,-0.4530,1.316
10.622000,-0.9916,0.6051,-0.4915,1.261
10.633000,-0.9164,0.5893,-0.5385,1.215
10.634000,-0.8986,0.5900,-0.4520,1.166
10.637000,-0.8693,0.6640,-0.2872,1.131
10.645000,-0.8350,0.8047,-0.1318,1.167
10.676000,-0.8047,0.9278,-0.0047,1.228
10.677000,-0.7153,1.0058,0.0769,1.237
10.678000,-0.5993,1.0464,0.1497,1.215
10.678000,-0.4119,0.9342,0.2061,1.042
10.679000,-0.2524,0.8177,0.2111,0.881
10.679000,-0.1194,0.7456,0.2475,0.795
10.679000,0.0025,0.8169,0.1702,0.834
10.681000,0.0499,0.9510,0.1083,0.958
10.686000,-0.0773,1.1228,0.1745,1.139
10.691000,-0.2938,1.1972,0.3528,1.282
10.696000,-0.5558,1.1591,0.5279,1.390
10.701000,-0.7944,1.1875,0.6178,1.557
10.706000,-0.9367,1.2043,0.5997,1.639
10.711000,-0.9465,1.2622,0.4265,1.634
10.716000,-0.8680,1.4134,0.0209,1.659
10.721000,-0.8041,1.7524,-0.4252,1.974
10.731000,-0.8292,2.2371,-0.8819,2.544
10.734000,-0.9742,2.7970,-1.1196,3.166
10.737000,-1.2557,2.9871,-0.8542,3.351
10.742000,-1.5373,2.5152,0.0331,2.948
10.767000,-1.3887,1.4161,1.3803,2.416
10.768000,-0.7418,-0.1886,2.7465,2.851
10.769000,0.2887,-1.8626,3.6255,4.086
10.771000,1.2594,-3.2024,3.8031,5.129
10.773000,1.4575,-3.8244,2.9708,5.057
10.775000,0.3677,-3.5804,1.0175,3.740
10.777000,-1.6166,-2.5369,-1.4550,3.342
10.781000,-3.7227,-1.1694,-3.7268,5.396
10.786000,-5.7372,0.2649,-5.4248,7.900
10.791000,-7.2518,1.5758,-6.5016,9.866
10.796000,-8.2150,2.9053,-6.9554,11.149
10.801000,-8.6140,4.0145,-6.4524,11.487
10.807000,-8.5016,4.4273,-5.3183,10.962
10.811000,-7.7631,4.0238,-3.7558,9.516
10.817000,-6.1806,3.0294,-2.0428,7.180
10.821000,-4.2061,1.9890,-0.5790,4.689
10.827000,-2.2781,1.3189,0.6406,2.709
10.832000,-0.5754,1.1257,1.5999,2.039
10.837000,0.6765,1.2874,2.2827,2.707
10.842000,1.4957,1.6820,2.7044,3.519
10.847000,2.1054,2.0584,2.9325,4.156
10.852000,2.5838,2.2665,2.9753,4.546
10.858000,2.9969,2.3179,2.8868,4.763
10.866000,3.2925,2.2043,2.6892,4.789
10.868000,3.3139,1.9657,2.4139,4.547
10.873000,2.9823,1.6222,2.1778,4.033
10.892000,2.3259,1.2489,1.9252,3.267
10.894000,1.5128,0.8513,1.6242,2.377
10.895000,0.6343,0.4895,1.3729,1.590
10.895000,-0.3081,0.1823,1.2129,1.265
10.898000,-1.2611,0.0171,1.2162,1.752
10.902000,-2.2989,0.0182,1.2021,2.594
10.907000,-3.4955,0.3102,0.9931,3.647
10.912000,-4.7974,0.8958,0.6261,4.920
10.917000,-6.0182,1.5524,0.2893,6.222
10.922000,-7.0354,2.1216,0.0912,7.349
10.927000,-7.7954,2.5371,0.0724,8.198
10.932000,-8.2314,2.7519,0.3277,8.685
10.937000,-8.2290,2.7166,0.8064,8.703
10.942000,-7.6663,2.4728,1.3656,8.170
10.947000,-6.6259,2.2133,1.9065,7.241
10.952000,-5.3942,1.9815,2.2362,6.166
10.957000,-4.3426,1.7299,2.3217,5.219
10.966000,-3.6907,1.5545,2.3294,4.633
10.968000,-3.3931,1.4250,2.2485,4.313
10.974000,-3.2629,1.2881,2.1953,4.138
10.992000,-3.0991,1.1208,2.3027,4.020
10.993000,-2.8901,0.9993,2.4643,3.927
10.994000,-2.5928,0.9893,2.6036,3.805
10.995000,-2.1736,1.1192,2.6693,3.620
10.997000,-1.7941,1.3179,2.6149,3.434
11.002000,-1.5916,1.4626,2.4862,3.295
11.007000,-1.6531,1.6718,2.2639,3.264
11.012000,-1.9855,2.0134,1.9061,3.410
11.017000,-2.5684,2.3780,1.5511,3.828
11.022000,-3.2116,2.7251,1.2249,4.386
11.027000,-3.6848,2.9992,0.8191,4.821
11.032000,-4.0424,3.2656,0.5048,5.221
11.038000,-4.1298,3.4572,0.3255,5.396
11.043000,-4.0213,3.4586,0.3256,5.314
11.047000,-3.6963,3.3209,0.4922,4.993
11.052000,-3.1514,3.0371,0.7903,4.447
11.057000,-2.5537,2.8149,1.2866,4.013
11.062000,-1.9073,2.6819,1.8811,3.791
11.067000,-1.3977,2.5604,2.5234,3.857
11.072000,-1.0529,2.4374,2.9534,3.971
11.077000,-0.9652,2.3645,3.1582,4.062
11.082000,-1.0647,2.3251,3.1294,4.041
11.087000,-1.4367,2.3412,2.8447,3.955
11.092000,-2.1175,2.3461,2.4566,4.003
11.098000,-3.0139,2.1757,2.1746,4.307
11.103000,-3.7946,1.6273,2.1551,4.657
11.107000,-4.1005,0.6705,2.1463,4.677
11.113000,-4.0810,-0.4950,1.7710,4.476
11.117000,-4.1991,-1.3693,0.8091,4.490
11.123000,-4.9576,-1.6501,-0.7323,5.276
11.127000,-6.5465,-1.2161,-2.6668,7.173
11.133000,-8.8818,-0.2800,-4.5649,9.990
11.138000,-11.6933,0.9731,-5.9637,13.162
11.143000,-14.6109,2.4678,-6.7727,16.292
11.148000,-16.8618,4.1784,-6.9002,18.692
11.153000,-17.9952,5.8073,-6.3902,19.960
11.158000,-17.6680,6.9089,-5.3989,19.724
11.163000,-15.9708,7.1813,-3.8178,17.922
11.168000,-13.3747,6.6608,-1.5873,15.026
11.173000,-10.1937,5.7926,0.9668,11.764
11.177000,-6.6909,5.0677,3.4310,9.068
11.182000,-3.2184,4.3792,5.7367,7.902
11.188000,0.0792,3.6222,7.7183,8.526
11.192000,2.9864,2.9420,9.0399,9.965
11.198000,5.0756,2.5902,9.6493,11.206
11.203000,6.1480,2.5355,9.5124,11.607
11.208000,6.3481,2.6841,8.7006,11.100
11.213000,5.7059,2.8606,7.4313,9.796
11.218000,4.3807,2.9318,5.9830,7.974
11.224000,2.5045,2.6271,4.7344,5.966
11.229000,0.2671,1.9526,3.6939,4.187
11.233000,-2.0056,1.2821,2.8206,3.691
11.239000,-4.3699,0.6809,2.1700,4.926
11.244000,-6.6123,0.2812,1.5188,6.790
11.255000,-8.6285,0.0780,0.7597,8.662
11.257000,-10.2996,0.0087,0.0399,10.300
11.260000,-11.5994,0.0545,-0.7306,11.623
11.281000,-12.5684,0.2128,-1.3797,12.646
11.282000,-13.1497,0.5121,-1.8272,13.286
11.284000,-13.1262,0.7867,-2.2416,13.339
11.284000,-12.5689,1.0402,-2.5140,12.860
11.285000,-11.5531,1.1382,-2.4971,11.875
11.288000,-10.1273,1.1404,-2.3035,10.448
11.293000,-8.7214,1.0619,-1.9024,8.989
11.298000,-7.4556,0.9736,-1.4167,7.651
11.303000,-6.2476,0.9703,-1.0707,6.413
11.308000,-4.8861,1.0337,-0.7924,5.057
11.313000,-3.5912,1.0920,-0.6315,3.806
11.318000,-2.4349,1.0040,-0.6662,2.717
11.323000,-1.4636,0.8388,-0.8058,1.870
11.328000,-0.7253,0.7091,-1.0853,1.486
11.335000,-0.1391,0.8442,-1.5702,1.788
11.338000,0.1880,1.3649,-2.1856,2.584
11.343000,0.0369,2.1922,-2.6940,3.473
11.354000,-0.5964,3.2896,-3.1966,4.626
11.355000,-1.7492,4.4284,-3.5812,5.958
11.359000,-3.2423,5.2740,-3.6639,7.194
11.383000,-4.7488,5.8587,-3.4648,8.299
11.385000,-6.1411,6.1782,-2.9845,9.208
11.386000,-7.1542,6.3238,-2.2158,9.802
11.388000,-7.7031,6.3462,-1.3455,10.071
11.389000,-7.8177,6.2648,-0.3640,10.025
